,lien,Energie,Kilométrage,Puissance,Mise en circulation,Boite,Date Annonce,prix,Region,Modèle,Marque
1769,https://baniola.tn/annonce/details/4900/Peugeot-206--vendre--prix-17000-dinars-ngociable.html,Essence,195000.0,4 CV,2005.0,Manuelle,2021-08-23,17000 TND,Ariana,206,Peugeot
1770,https://baniola.tn/annonce/details/4903/C3-a-vendre.html,Essence,200000.0,4 CV,2004.0,Manuelle,2021-08-23,17000 TND,Ariana,C3,Citroen
1771,https://baniola.tn/annonce/details/4566/Chery-tigo2.html,Essence,12220.0,6 CV,2020.0,Manuelle,2021-08-12,00 TND,Nabeul,Qq,Chery
1772,https://baniola.tn/annonce/details/4895/-Mitsubishi----MOTEUR-junior.html,Diesel,200000.0,10 CV,2012.0,Manuelle,2021-08-23,37000 TND,Sfax,Autre,Mitsubishi
1773,https://baniola.tn/annonce/details/4892/Symbol-3.html,Essence,100000.0,5 CV,2017.0,Manuelle,2021-08-23,29500 TND,Gafsa,Symbol,Renault
1774,https://baniola.tn/annonce/details/4888/Mgane-dci-phase-2.html,Diesel,300000.0,5 CV,2010.0,Manuelle,2021-08-23,17700 TND,Ben-arous,Megane,Renault
1775,https://baniola.tn/annonce/details/4878/Passat-B7.html,Diesel,2500000.0,7 CV,2006.0,Manuelle,2021-08-22,27000 TND,Tunis,Passat,Volkswagen
1776,https://baniola.tn/annonce/details/4887/Toyota-auris.html,Diesel,255000.0,7 CV,2012.0,Manuelle,2021-08-22,32000 TND,Gabes,Auris,Toyota
1777,https://baniola.tn/annonce/details/4883/Citron-berlingo.html,Diesel,280000.0,6 CV,2010.0,Manuelle,2021-08-22,30 TND,Gafsa,Berlingo,Citroen
1778,https://baniola.tn/annonce/details/4884/Ford-fiesta.html,Diesel,280000.0,5 CV,2005.0,Manuelle,2021-08-22,17000 TND,Tunis,Fiesta,Ford
1779,https://baniola.tn/annonce/details/4876/Polo-3.html,Essence,360000.0,4 CV,2000.0,Manuelle,,12000 TND,Nabeul,Polo,Volkswagen
1780,https://baniola.tn/annonce/details/4874/Opel-astra-G-annee-2004.html,Essence,208000.0,5 CV,2004.0,Manuelle,2021-08-22,22000 TND,Nabeul,Astra,Opel
1781,https://baniola.tn/annonce/details/4875/Vente-fiat-Dublo.html,Diesel,200000.0,5 CV,2015.0,Manuelle,2021-08-22,18000 TND,Tunis,Doblo,Fiat
1782,https://baniola.tn/annonce/details/4837/Kia-rio-coup.html,Diesel,92000.0,5 CV,2017.0,Manuelle,2021-08-22,39900 TND,Tunis,Rio,Kia
1783,https://baniola.tn/annonce/details/4670/Peugeot-106.html,Essence,286000.0,4 CV,1999.0,Automatique,2021-08-15,11000 TND,Tunis,106,Peugeot
1784,https://baniola.tn/annonce/details/4871/A-vendre-BMW-E90-RESTYLEE-ANNE-2011-ESSENSE-TYPE-MOTEUR-N45-BOTE-6-RAPPORT.html,Essence,131.0,7 CV,2011.0,Manuelle,2021-08-22,49000 TND,Sousse,316,Bmw
1785,https://baniola.tn/annonce/details/4868/vente-voiture-Ford-Fiesta.html,Essence,137000.0,5 CV,2006.0,Manuelle,2021-08-22,17000 TND,Ben-arous,Fiesta,Ford
1786,https://baniola.tn/annonce/details/4863/Voiture--vendre--ford-focus.html,Diesel,200.0,6 CV,2008.0,Manuelle,2021-08-22,000 TND,Nabeul,Focus,Ford
1787,https://baniola.tn/annonce/details/4860/nissan-terrano1.html,Diesel,650.0,11 CV,1991.0,Manuelle,2021-08-22,6500 TND,Bizerte,Terrano,Nissan
1788,https://baniola.tn/annonce/details/4857/Passar-cc.html,Diesel,28000.0,8 CV,2009.0,Manuelle,2021-08-22,42000 TND,Sfax,Passat,Volkswagen
1789,https://baniola.tn/annonce/details/4853/Bmw-e36-318i.html,Essence,374000.0,9 CV,1992.0,Manuelle,2021-08-22,16500 TND,Manouba,318,Bmw
1790,https://baniola.tn/annonce/details/4852/AX-nthaifa-tl-99124454.html,Essence,280.0,4 CV,1992.0,Manuelle,2021-08-22,7500 TND,Ben-arous,Ax,Citroen
1791,https://baniola.tn/annonce/details/4850/Class-s350-w140-1996.html,Diesel,360000.0,14 CV,1996.0,Automatique,2021-08-22,26500 TND,Nabeul,S 350,Mercedes
1792,https://baniola.tn/annonce/details/4839/Citron-c1.html,Essence,113000.0,4 CV,2017.0,Manuelle,2021-08-22,29000 TND,Tunis,C1,Citroen
1793,https://baniola.tn/annonce/details/4843/Grand-Punto.html,Essence,235.0,5 CV,2009.0,Manuelle,2021-08-22,21000 TND,Tunis,Grande punto,Fiat
1794,https://baniola.tn/annonce/details/4842/Mahindra-k8.html,Essence,60000.0,5 CV,2019.0,Manuelle,2021-08-22,31500 TND,Tunis,Autre,Mahindra
1795,https://baniola.tn/annonce/details/4844/Nissan-navara--D40.html,Diesel,300000.0,10 CV,2011.0,Manuelle,2021-08-22,38000 TND,Manouba,Navara,Nissan
1796,https://baniola.tn/annonce/details/4840/Caddy.html,Diesel,240.0,5 CV,2014.0,Manuelle,2021-08-22,26000 TND,Bizerte,Caddy,Volkswagen
1797,https://baniola.tn/annonce/details/4838/Fiat-500-import.html,Essence,109000.0,4 CV,2012.0,Manuelle,2021-08-22,29500 TND,Tunis,500,Fiat
1798,https://baniola.tn/annonce/details/4832/polo-394829196.html,Essence,428.0,5 CV,1997.0,Manuelle,2021-08-21,12500 TND,Ben-arous,Polo,Volkswagen
1799,https://baniola.tn/annonce/details/4833/Golf-7.html,Essence,131000.0,5 CV,2013.0,Manuelle,2021-08-21,48000 TND,Gafsa,Golf,Volkswagen
1800,https://baniola.tn/annonce/details/4830/Modus-essence.html,Essence,138.0,5 CV,2007.0,Manuelle,2021-08-21,22500 TND,Ben-arous,Modus,Renault
1801,https://baniola.tn/annonce/details/4825/Golf5-Tdi-19.html,Diesel,219000.0,6 CV,2008.0,Manuelle,2021-08-21, TND,Sousse,Golf,Volkswagen
1802,https://baniola.tn/annonce/details/2952/Kia-rio-comme-neuve.html,Diesel,95000.0,5 CV,2012.0,Manuelle,2021-01-05,33800 TND,Bizerte,Rio,Kia
1803,https://baniola.tn/annonce/details/4824/Polo-fox.html,Essence,320.0,5 CV,1991.0,Manuelle,2021-08-21,5700 TND,Ariana,Polo,Volkswagen
1804,https://baniola.tn/annonce/details/4821/Caddy-2011-sdi.html,,,,,,,21500 TND,,Caddy,Volkswagen
1805,https://baniola.tn/annonce/details/4819/Fiat-coupe-sport.html,Essence,,9 CV,2003.0,Manuelle,2021-08-21,25000 TND,Sousse,Barchetta,Fiat
1806,https://baniola.tn/annonce/details/4818/Polo7.html,Diesel,160018.0,4 CV,2010.0,Manuelle,2021-08-21,24500 TND,Ben-arous,Polo,Volkswagen
1807,https://baniola.tn/annonce/details/4815/passat-b5.html,Diesel,0.0,7 CV,2001.0,Manuelle,2021-08-20,0018500 TND,Kairouan,Passat,Volkswagen
1808,https://baniola.tn/annonce/details/4813/Fiat-punto-2.html,,,,,,,00 TND,,Autre,Autre
1809,https://baniola.tn/annonce/details/4810/Peugeot-407.html,Diesel,219000.0,6 CV,2006.0,Manuelle,2021-08-20,20000 TND,Tataouine,407,Peugeot
1810,https://baniola.tn/annonce/details/4811/Megane-2-sedane-diesel.html,Diesel,217000.0, CV,2005.0,Manuelle,2021-08-20,23000 TND,Ariana,Megane,Renault
1811,https://baniola.tn/annonce/details/4437/Dacia-Duster-15L-110-cv--2015-diesel.html,Diesel,140000.0,6 CV,2015.0,Manuelle,2021-08-06,28990 TND,Monastir,Duster,Dacia
1812,https://baniola.tn/annonce/details/4702/Audi-A3.html,Essence,80000.0,5 CV,2014.0,Manuelle,2021-08-16,62000 TND,Tunis,A3,Audi
1813,https://baniola.tn/annonce/details/4806/Renault-Mgane-toutes-options.html,Essence,240000.0,6 CV,2005.0,Manuelle,2021-08-19,00 TND,Bizerte,Megane,Renault
1814,https://baniola.tn/annonce/details/4805/Clio-Chippie-trs-propre.html,Diesel,200000.0,5 CV,2021.0,Manuelle,2021-08-19,6500 TND,Mahdia,Clio,Renault
1815,https://baniola.tn/annonce/details/4802/BMW-E90-MOTEUR-N45.html,Essence,235.0,7 CV,2010.0,Manuelle,2021-08-19,00 TND,Ariana,316,Bmw
1816,https://baniola.tn/annonce/details/4799/Vente-voiture-206.html,Essence,260.0,5 CV,2008.0,Manuelle,2021-08-19,18500 TND,Manouba,206,Peugeot
1817,https://baniola.tn/annonce/details/4797/Mercedes.html,Diesel,380.0,8 CV,1986.0,Manuelle,2021-08-19,12000 TND,Nabeul,200,Mercedes
1818,https://baniola.tn/annonce/details/4744/Citron-Berlingo-diesel.html,Diesel,400000.0,7 CV,2008.0,Manuelle,2021-08-17,00 TND,Ben arous,Berlingo,Citroen
1819,https://baniola.tn/annonce/details/4794/Mahindra-k8-toute-neuve.html,Essence,60000.0,5 CV,2019.0,Manuelle,2021-08-19,32000 TND,Sfax,Autre,Mahindra
1820,https://baniola.tn/annonce/details/4793/Nemo-2014.html,Diesel,181.0,6 CV,2014.0,Manuelle,,22500 TND,Ben-arous,Nemo,Citroen
1821,https://baniola.tn/annonce/details/4791/nissan-qashqai.html,Diesel,75000.0,6 CV,2017.0,Manuelle,2021-08-18,78000 TND,kasserine,Qashqai,Nissan
1822,https://baniola.tn/annonce/details/4788/206-sedan-104km.html,Essence,104.0,6 CV,2008.0,Manuelle,2021-08-18,0 TND,Ben-arous,206,Peugeot
1823,https://baniola.tn/annonce/details/4785/Voiture.html,,,,,,,30000 TND,,Passat,Volkswagen
1824,https://baniola.tn/annonce/details/4671/passat-130-CH--B6-19-TDI-2-B-ROUGE-fin-serie--modle-2004.html,Diesel,100000.0,7 CV,2004.0,Manuelle,2021-08-15,24000 TND,Sousse,Passat,Volkswagen
1825,https://baniola.tn/annonce/details/4779/Hyundai-grand-i10.html,Essence,74900.0,5 CV,2015.0,Manuelle,2021-08-18,0 TND,Ben-arous,I10,Hyundai
1826,https://baniola.tn/annonce/details/4781/301.html,Essence,220.0,5 CV,2014.0,Manuelle,2021-08-18,17500 TND,Ben-arous,Autre,Peugeot
1827,https://baniola.tn/annonce/details/4388/Occasion--ne-pas-rater.html,Diesel,320000.0,8 CV,2008.0,Manuelle,2021-07-25,36700 TND,Monastir,Navara,Nissan
1828,https://baniola.tn/annonce/details/4773/Opel.html,,,,,,,12000 TND,,Corsa,Opel
1829,https://baniola.tn/annonce/details/4772/A-Vendre.html,Essence,172000.0,5 CV,2014.0,Manuelle,2021-08-18,19000 TND,Gafsa,Aveo,Chevrolet
1830,https://baniola.tn/annonce/details/4771/BMW-E39-520-i.html,Essence,239.0,11 CV,1997.0,Manuelle,2021-08-18,18000 TND,Le-Kef,520,Bmw
1831,https://baniola.tn/annonce/details/4767/A-vendre-partner-2-place.html,Diesel,355.0,7 CV,2000.0,Manuelle,2021-08-17,12000 TND,Tunis,Partner,Peugeot
1832,https://baniola.tn/annonce/details/4764/Avender-oudi-a5.html,Essence,26.0,8 CV,2018.0,Automatique,2021-08-17,160000 TND,Tunis,A5,Audi
1833,https://baniola.tn/annonce/details/4761/A-vendre-peugeot-106.html,,,,,,,7000 TND,,106,Peugeot
1834,https://baniola.tn/annonce/details/4756/Belle-voiture.html,Essence,185000.0,4 CV,2010.0,Manuelle,2021-08-17,27000 TND,Manouba,Clio,Renault
1835,https://baniola.tn/annonce/details/4735/c5ehdi.html,Diesel,206.0,6 CV,2011.0,Automatique,2021-08-17,31500 TND,Le-Kef,C5,Citroen
1836,https://baniola.tn/annonce/details/4755/Avendre-POLO-7.html,Essence,135.0,5 CV,2011.0,Manuelle,2021-08-17,27500 TND,Ariana,Polo,Volkswagen
1837,https://baniola.tn/annonce/details/4751/A-vendre-Fiat-scudo.html,Diesel,345.0,8 CV,2002.0,Manuelle,2021-08-17,18700 TND,Nabeul,Scudo,Fiat
1838,https://baniola.tn/annonce/details/4752/hyundai-grand-i-10.html,Essence,56000.0,5 CV,2017.0,Manuelle,2021-08-17,00 TND,Gabes,I10,Hyundai
1839,https://baniola.tn/annonce/details/4753/Peugeot-206.html,Diesel,250.0,5 CV,1999.0,Manuelle,2021-08-17,9500 TND,Ariana,206,Peugeot
1840,https://baniola.tn/annonce/details/4737/Golf-7-TDI-16-full-option.html,Diesel,210000.0,5 CV,2014.0,Manuelle,2021-08-17,47000 TND,Nabeul,Golf,Volkswagen
1841,https://baniola.tn/annonce/details/4716/golf-6-match-12-TSI-boite-5-essence.html,Diesel,220000.0,5 CV,2012.0,Manuelle,2021-08-16,39000 TND,Bizerte,Golf,Volkswagen
1842,https://baniola.tn/annonce/details/4734/Mercedes-Benz-B150.html,Essence,204000.0,6 CV,2008.0,Automatique,2021-08-17,00 TND,Medenine,B 150,Mercedes
1843,https://baniola.tn/annonce/details/4732/Fluence-bote-Auto.html,Essence,69000.0,7 CV,2011.0,Automatique,2021-08-17,28000 TND,Gafsa,Fluence,Renault
1844,https://baniola.tn/annonce/details/4733/opel-kaddet-ndhayfa.html,Essence,,5 CV,1990.0,Manuelle,2021-08-17,7200 TND,Le-Kef,Kadett,Opel
1845,https://baniola.tn/annonce/details/4727/Audi-fantme-4-chevaux-turbo-diesel.html,Diesel,2358.0,4 CV,1991.0,Manuelle,2021-08-17,8500 TND,Ben-arous,80,Audi
1846,https://baniola.tn/annonce/details/4725/A-vendre.html,,,,,,,00 TND,,Autre,Isuzu
1847,https://baniola.tn/annonce/details/4726/Golf-6.html,Essence,220.0,5 CV,2008.0,Manuelle,2021-08-17,00 TND,Le-Kef,Golf,Volkswagen
1848,https://baniola.tn/annonce/details/4723/Symbol.html,Essence,150.0,5 CV,2017.0,Manuelle,2021-08-16,0 TND,Sidi-bouzid,Symbol,Renault
1849,https://baniola.tn/annonce/details/4717/mercedes-classe-c.html,Diesel,450000.0,9 CV,1996.0,Manuelle,2021-08-16,19000 TND,Ariana,250,Mercedes
1850,https://baniola.tn/annonce/details/4713/A-vendre.html,,,,,,,12000 TND,,Partner,Peugeot
1851,https://baniola.tn/annonce/details/4712/Mercedes250.html,Diesel,,8 CV,1991.0,Manuelle,2021-08-16,13200 TND,Beja,250,Mercedes
1852,https://baniola.tn/annonce/details/4711/Opel-Astra.html,Diesel,220000.0,5 CV,2004.0,Manuelle,2021-08-16,19000 TND,Ariana,Astra,Opel
1853,https://baniola.tn/annonce/details/4710/Fiat-grand-punto.html,Essence,83000.0,4 CV,2017.0,Manuelle,2021-08-16,25000 TND,Medenine,Punto,Fiat
1854,https://baniola.tn/annonce/details/4706/Peugeot-207-phase-2.html,Essence,160.0,6 CV,2009.0,Manuelle,2021-08-16,22500 TND,Jendouba,207,Peugeot
1855,https://baniola.tn/annonce/details/4705/Voiture-206.html,,,,,,,12000 TND,,206,Peugeot
1856,https://baniola.tn/annonce/details/4701/Golf7-Lounge-importee-d-allamgne-serie-tu224.html,Diesel,49000.0,5 CV,2016.0,Manuelle,2021-08-16,00 TND,Ben-arous,Golf,Volkswagen
1857,https://baniola.tn/annonce/details/4700/hyundai-grand-i-10.html,Essence,56000.0,5 CV,2017.0,Manuelle,2021-08-16,00 TND,Gabes,I10,Hyundai
1858,https://baniola.tn/annonce/details/4699/A-vender-clio-classique.html,Diesel,151000.0,5 CV,2006.0,Manuelle,2021-08-16,17200 TND,Ariana,Clio,Renault
1859,https://baniola.tn/annonce/details/4695/VW-VENTO-DIESEL.html,Diesel,250000.0,6 CV,1997.0,Manuelle,2021-08-16,8500 TND,Tunis,Vento,Volkswagen
1860,https://baniola.tn/annonce/details/2584/BMW-520I.html,Essence,141000.0,10 CV,2018.0,Automatique,2020-12-02,160000 TND,Ben arous,520,Bmw
1861,https://baniola.tn/annonce/details/4691/Opel-astra-h-cdt.html,Diesel,,5 CV,2009.0,Manuelle,2021-08-15,00 TND,Ben-arous,Astra,Opel
1862,https://baniola.tn/annonce/details/4687/Symbol.html,Essence,143455.0,5 CV,2010.0,Manuelle,2021-08-15,25000 TND,Sousse,Symbol,Renault
1863,https://baniola.tn/annonce/details/4689/polo-3-nthifa.html,Essence,300000.0,4 CV,1999.0,Manuelle,,11500 TND,Siliana,Polo,Volkswagen
1864,https://baniola.tn/annonce/details/4690/Aveo2010.html,Essence,232000.0,6 CV,2010.0,Manuelle,2021-08-15,18500 TND,Medenine,Aveo,Chevrolet
1865,https://baniola.tn/annonce/details/4684/belle-voiture-BMW-F10-520D.html,Diesel,260000.0,10 CV,2011.0,Automatique,,72000 TND,Gabes,520,Bmw
1866,https://baniola.tn/annonce/details/4679/Vendre-passat-b7.html,Essence,200000.0,7 CV,2009.0,Manuelle,2021-08-15,25000 TND,Sidi-bouzid,Passat,Volkswagen
1867,https://baniola.tn/annonce/details/4676/Partner.html,Diesel,420000.0,6 CV,2003.0,Manuelle,2021-08-15,15000 TND,Sousse,Partner,Peugeot
1868,https://baniola.tn/annonce/details/4675/Peugeot-208.html,Essence,170.0,5 CV,2015.0,Manuelle,2021-08-15,00 TND,Manouba,208,Peugeot
1869,https://baniola.tn/annonce/details/4674/Clio-a-vendre.html,Essence,0.0,4 CV,1999.0,Manuelle,,13200 TND,Le-Kef,Clio,Renault
1870,https://baniola.tn/annonce/details/4667/C-lyse-exclusive-44000km.html,Essence,44000.0,5 CV,2017.0,Manuelle,2021-08-15,29000 TND,Ben-arous,C-elysee,Citroen
1871,https://baniola.tn/annonce/details/4668/Citron-C4-DIESEL-16.html,Diesel,155.0,5 CV,2012.0,Manuelle,2021-08-15,35000 TND,Zaghouan,C4,Citroen
1872,https://baniola.tn/annonce/details/4666/Citroen-jumby.html,Diesel,3000000.0,7 CV,2005.0,Manuelle,2021-08-15,20000 TND,Sousse,Jumpy,Citroen
1873,https://baniola.tn/annonce/details/4661/Passat-b7.html,Diesel,220000.0,6 CV,2005.0,Manuelle,2021-08-15,31500 TND,Monastir,Passat,Volkswagen
1874,https://baniola.tn/annonce/details/4660/Voiture-passat-b7-escence.html,Essence,200000.0,7 CV,2009.0,Manuelle,,25000 TND,Sidi-bouzid,Passat,Volkswagen
1875,https://baniola.tn/annonce/details/4659/Voiture-Chevrolet.html,Essence,250.0,9 CV,2004.0,Manuelle,2021-08-15,15000 TND,Sfax,Autre,Chevrolet
1876,https://baniola.tn/annonce/details/4657/Voiture-en-bonne-tat.html,Diesel,,5 CV,1997.0,Manuelle,2021-08-15,22000 TND,Tunis,A4,Audi
1877,https://baniola.tn/annonce/details/4656/Peugeot-307.html,Essence,210000.0,6 CV,2006.0,Manuelle,2021-08-15,0 TND,Ben-arous,307,Peugeot
1878,https://baniola.tn/annonce/details/4653/-Belle-hyundai-grand-i10.html,,,,,,,30000 TND,,I10,Hyundai
1879,https://baniola.tn/annonce/details/4652/i20.html,Essence,103000.0,5 CV,2019.0,Manuelle,2021-08-15,37000 TND,Tunis,I20,Hyundai
1880,https://baniola.tn/annonce/details/4651/Kia-rio.html,Diesel,95000.0,5 CV,2015.0,Manuelle,2021-08-15,37500 TND,Sfax,Rio,Kia
1881,https://baniola.tn/annonce/details/4655/Toyota-Hilux.html,Diesel,0.0,8 CV,2010.0,Manuelle,2021-08-15,70000 TND,Beja,Hi lux,Toyota
1882,https://baniola.tn/annonce/details/4649/Polo3.html,,,,,,,12200 TND,,Polo,Volkswagen
1883,https://baniola.tn/annonce/details/4645/TOUAREG-a-vendre.html,Diesel,280000.0,12 CV,2005.0,Manuelle,2021-08-15,30000 TND,Ben-arous,Touareg,Volkswagen
1884,https://baniola.tn/annonce/details/4644/Golf-7.html,Diesel,140.0,5 CV,2014.0,Manuelle,2021-08-15,41000 TND,Sousse,Golf,Volkswagen
1885,https://baniola.tn/annonce/details/4643/Peugeot-106.html,Essence,279000.0,4 CV,1998.0,Manuelle,2021-08-15,11800 TND,Ben-arous,106,Peugeot
1886,https://baniola.tn/annonce/details/4637/Clio-campus-cable-tout-option.html,Essence,161000.0,4 CV,2009.0,Manuelle,2021-08-14,00 TND,Bizerte,Clio,Renault
1887,https://baniola.tn/annonce/details/4635/Golf-4.html,Diesel,300.0,7 CV,2002.0,Manuelle,2021-08-14,24000 TND,Sidi-bouzid,Golf,Volkswagen
1888,https://baniola.tn/annonce/details/4638/Ford-fiesta.html,Essence,200.0,5 CV,2009.0,Manuelle,2021-08-15,00 TND,Siliana,Fiesta,Ford
1889,https://baniola.tn/annonce/details/4634/Renault-megane-1.html,Essence,200.0,7 CV,1999.0,Manuelle,2021-08-14,12000 TND,Tunis,Megane,Renault
1890,https://baniola.tn/annonce/details/4636/Nissan-6.html,Diesel,300.0,6 CV,2010.0,Automatique,2021-08-14,00 TND,Siliana,Qashqai,Nissan
1891,https://baniola.tn/annonce/details/4633/Chevrolet-Aveo.html,Essence,0.0,5 CV,2015.0,Manuelle,2021-08-14,00 TND,Tunis,Aveo,Chevrolet
1892,https://baniola.tn/annonce/details/4630/A-vendre-Mini-one-S-Possibilit-dchange.html,Essence,200.0,6 CV,2002.0,Manuelle,2021-08-14,21000 TND,Sousse,Mini,Mini
1893,https://baniola.tn/annonce/details/4627/Voiture-en-bonne-tat.html,Diesel,,5 CV,1997.0,Manuelle,2021-08-14,22000 TND,Nabeul,A4,Audi
1894,https://baniola.tn/annonce/details/4618/Symbol.html,,,,,,,20500 TND,,Symbol,Renault
1895,https://baniola.tn/annonce/details/4616/clio-classique.html,Essence,248000.0,5 CV,2005.0,Manuelle,2021-08-14,16500 TND,Ariana,Clio,Renault
1896,https://baniola.tn/annonce/details/4615/Fiat-Palio--vendre.html,Essence,0.0,4 CV,2001.0,Manuelle,2021-08-14,8500 TND,Tunis,Palio weekend,Fiat
1897,https://baniola.tn/annonce/details/4613/Polo-5-Essence.html,Diesel,215000.0,4 CV,2005.0,Manuelle,2021-08-14,15500 TND,Sousse,Polo,Volkswagen
1898,https://baniola.tn/annonce/details/4602/Caddy.html,Diesel,250000.0,9 CV,2011.0,Manuelle,2021-08-13,21500 TND,Ariana,Caddy,Volkswagen
1899,https://baniola.tn/annonce/details/4608/Nissan-Micra-160MKM.html,Essence,162000.0,4 CV,2010.0,Manuelle,2021-08-14,24000 TND,Ben-arous,Micra,Nissan
1900,https://baniola.tn/annonce/details/4609/kia-piccanto-115-mille-au-compteur.html,Essence,115000.0,4 CV,2012.0,Manuelle,2021-08-14,26000 TND,Ariana,Picanto,Kia
1901,https://baniola.tn/annonce/details/4513/Chery-QQ--trs-bon-tat-premire-main.html,Diesel,45000.0,4 CV,2017.0,Manuelle,2021-08-10,18800 TND,Tunis,Qq,Chery
1902,https://baniola.tn/annonce/details/4606/A-vendre-peugeot-208.html,Essence,170.0,5 CV,2015.0,Manuelle,2021-08-13,27500 TND,Manouba,208,Peugeot
1903,https://baniola.tn/annonce/details/4596/A-vendre-ford-figo-propre.html,Essence,124000.0,5 CV,2013.0,Manuelle,2021-08-13,20500 TND,Tunis,Fiesta,Ford
1904,https://baniola.tn/annonce/details/4597/mercedes-a180.html,Diesel,257000.0,6 CV,2007.0,Manuelle,2021-08-13,24000 TND,Ben-arous,A 180,Mercedes
1905,https://baniola.tn/annonce/details/4589/Citroen-berlingo-a-vendre.html,Diesel,240.0,7 CV,2000.0,Manuelle,2021-08-13,21000 TND,Beja,Berlingo,Citroen
1906,https://baniola.tn/annonce/details/4590/Mahindra.html,,,,,,,25000 TND,,Autre,Mahindra
1907,https://baniola.tn/annonce/details/4592/Isuzu.html,,,,,,,42000 TND,,Autre,Isuzu
1908,https://baniola.tn/annonce/details/4593/Ford-Fiesta-Titanium-Ecoboost-100ch.html,Essence,120.0,5 CV,2017.0,Manuelle,2021-08-13,35300 TND,Ben-arous,Fiesta,Ford
1909,https://baniola.tn/annonce/details/4586/Hyundai-i10.html,Essence,92000.0,5 CV,2017.0,Automatique,2021-08-13,34500 TND,Tunis,I10,Hyundai
1910,https://baniola.tn/annonce/details/4582/Clio-bombe.html,Essence,220000.0,4 CV,1999.0,Manuelle,2021-08-13,15500 TND,Ben-arous,Clio,Renault
1911,https://baniola.tn/annonce/details/4583/Moissonneuse-batteuse-john-deere-import-en-marche.html,Diesel,2900.0,20 CV,1989.0,Manuelle,2021-08-13,20000 TND,Le-Kef,Autre,Autre
1912,https://baniola.tn/annonce/details/4585/Kia-picanto-58346187.html,Essence,219000.0,4 CV,2010.0,Manuelle,2021-08-13,21000 TND,Manouba,Picanto,Kia
1913,https://baniola.tn/annonce/details/4581/PEUGEOT-206.html,Essence,240000.0,4 CV,2002.0,Manuelle,2021-08-13,17500 TND,Tunis,206,Peugeot
1914,https://baniola.tn/annonce/details/4580/Premire-main.html,Essence,136000.0,5 CV,2012.0,Manuelle,2021-08-13,00 TND,Tunis,Rio,Kia
1915,https://baniola.tn/annonce/details/4576/-vendre-Peugeot-205.html,Diesel,190000.0,5 CV,1997.0,Manuelle,2021-08-12,7600 TND,Manouba,205,Peugeot
1916,https://baniola.tn/annonce/details/4579/Clio-classique.html,Essence,1111111111.0,5 CV,2004.0,Manuelle,2021-08-13,00 TND,Ariana,Clio,Renault
1917,https://baniola.tn/annonce/details/4578/Fiat-scudo.html,Diesel,300.0,7 CV,2005.0,Manuelle,2021-08-13,18000 TND,Tunis,Scudo,Fiat
1918,https://baniola.tn/annonce/details/4577/Pegou-bopper.html,Diesel,150.0,6 CV,2014.0,Manuelle,2021-08-12,19000 TND,Ariana,Bipper,Peugeot
1919,https://baniola.tn/annonce/details/4575/407.html,Diesel,299000.0,6 CV,2007.0,Manuelle,2021-08-12,21000 TND,Tunis,407,Peugeot
1920,https://baniola.tn/annonce/details/4568/Clio-classique.html,Essence,280000.0,5 CV,2005.0,Manuelle,,20000 TND,Nabeul,Symbol,Renault
1921,https://baniola.tn/annonce/details/4569/Citroen-berlingo.html,Essence,270.0,6 CV,2004.0,Manuelle,2021-08-12,00 TND,kasserine,Berlingo,Citroen
1922,https://baniola.tn/annonce/details/4564/Polo7.html,Essence,158500.0,5 CV,2012.0,Manuelle,2021-08-12,24800 TND,Monastir,Polo,Volkswagen
1923,https://baniola.tn/annonce/details/4563/Citroen-c15.html,Diesel,500000.0,7 CV,2002.0,Manuelle,2021-08-12,7200 TND,Mahdia,C15,Citroen
1924,https://baniola.tn/annonce/details/4561/ford-focus-2010-14l.html,Essence,280000.0,6 CV,2010.0,Manuelle,2021-08-12,25000 TND,Nabeul,Focus,Ford
1925,https://baniola.tn/annonce/details/4557/Opel-astra-j-fin-2012.html,Essence,180000.0,6 CV,2013.0,Manuelle,2021-08-12,29500 TND,Sousse,Astra,Opel
1926,https://baniola.tn/annonce/details/4442/Megane-2-phase-2.html,Diesel,202000.0,5 CV,2007.0,Manuelle,2021-08-07,16500 TND,Beja,Megane,Renault
1927,https://baniola.tn/annonce/details/4550/-Peugeot-508-Ehdi.html,Diesel,184000.0,6 CV,2012.0,Manuelle,2021-08-11,00 TND,Ben-arous,508,Peugeot
1928,https://baniola.tn/annonce/details/4551/Peugeot--206-plus.html,Essence,218000.0,4 CV,2011.0,Manuelle,2021-08-12,24000 TND,Beja,206,Peugeot
1929,https://baniola.tn/annonce/details/4546/A-vendre.html,Essence,270.0,5 CV,2007.0,Manuelle,2021-08-11,18000 TND,Kairouan,Polo,Volkswagen
1930,https://baniola.tn/annonce/details/4548/Renaud-R19.html,,,,,,,00 TND,,R19,Renault
1931,https://baniola.tn/annonce/details/4541/HYUNDAI-TUCSON-IMPORTE-DE-FRANCE.html,Diesel,78000.0,6 CV,2016.0,Manuelle,2021-08-11,0 TND,Zaghouan,Tucson,Hyundai
1932,https://baniola.tn/annonce/details/4542/D-MAX-KARWIYA-0-KM-JDIDA-BAKOU.html,Diesel,0.0,8 CV,2019.0,Manuelle,2021-08-11,55000 TND,Zaghouan,D max,Isuzu
1933,https://baniola.tn/annonce/details/4531/Opel-corsa.html,Essence,210.0,4 CV,1996.0,Manuelle,2021-08-11,9700 TND,Nabeul,Corsa,Opel
