,lien,Energie,Kilométrage,Puissance,Année,Mois,saison,Boite,Region,Modèle,Marque,carrosserie,prix,EUR,USD
167,www.affare.tn,Essence,100000.0,5.0,2012.0,12.0,hiver,Manuelle,Tunis, premiere,Volkswagen,Berline,28000.0,8651.86,9428.887999999999
168,www.affare.tn,Essence,162000.0,7.0,2015.0,12.0,hiver,Manuelle,Tunis, hyundai,Hyundai,Berline,42000.0,12977.79,14143.332
169,www.affare.tn,Essence,80000.0,5.0,2019.0,12.0,hiver,Manuelle,Tunis, mahindra,Volkswagen,Berline,27000.0,8342.865,9092.142
170,www.affare.tn,Essence,111000.0,4.0,2009.0,12.0,hiver,Manuelle,Ariana, clio,Renault,Berline,25000.0,7724.875000000001,8418.65
171,www.affare.tn,Essence,256000.0,6.0,2007.0,12.0,hiver,Manuelle,Ariana, voiture,Volkswagen,Berline,17000.0,5252.915,5724.682
172,www.affare.tn,Diesel,280000.0,5.0,2011.0,12.0,hiver,Manuelle,Nabeul, seat,Seat,Berline,19999.0,6179.591005,6734.583254
173,www.affare.tn,Essence,98000.0,5.0,2016.0,12.0,hiver,Manuelle,Gafsa, vd,Volkswagen,Berline,45000.0,13904.775000000001,15153.57
174,www.affare.tn,Essence,24.5,5.0,2019.0,12.0,hiver,Manuelle,Gafsa, symbol,Volkswagen,Berline,41500.0,12823.292500000001,13974.958999999999
175,www.affare.tn,Essence,170000.0,4.0,2007.0,12.0,hiver,Manuelle,Sidi Bouzid, ingenieur,Volkswagen,Berline,16000.0,4943.92,5387.936
176,www.affare.tn,Diesel,239000.0,5.0,2005.0,12.0,hiver,Manuelle,Monastir, bonne,Volkswagen,Berline,16000.0,4943.92,5387.936
177,www.affare.tn,Essence,86000.0,5.0,2015.0,12.0,hiver,Manuelle,Tunis, peugeot,Peugeot,Berline,32500.0,10042.337500000001,10944.244999999999
178,www.affare.tn,Diesel,180000.0,7.0,2015.0,12.0,hiver,Manuelle,Sfax, stafette,Volkswagen,Berline,27500.0,8497.362500000001,9260.515
179,www.affare.tn,Essence,231000.0,8.0,2013.0,12.0,hiver,Manuelle,Ben arous, jetta,Volkswagen,Berline,39000.0,12050.805,13133.094
180,www.affare.tn,Essence,112000.0,7.0,2008.0,12.0,hiver,Manuelle,Ariana, 207,Peugeot,Berline,20500.0,6334.3975,6903.293
181,www.affare.tn,Diesel,300.0,5.0,2004.0,12.0,hiver,Manuelle,Kebili, scenic,Volkswagen,Berline,15500.0,4789.422500000001,5219.563
182,www.affare.tn,Essence,180.0,5.0,2014.0,12.0,hiver,Manuelle,Sousse, seat,Seat,Berline,24.0,7.4158800000000005,8.081904
183,www.affare.tn,Essence,300000.0,6.0,2004.0,12.0,hiver,Manuelle,Ben arous, megane,Renault,Berline,17000.0,5252.915,5724.682
184,www.affare.tn,Essence,87793.0,5.0,2016.0,12.0,hiver,Manuelle,Sousse, 55815826,Volkswagen,Berline,45.0,13.904775,15.15357
185,www.affare.tn,Diesel,149000.0,6.0,2008.0,12.0,hiver,Manuelle,Mahdia, citro%C3%ABn,Citroen,Berline,15500.0,4789.422500000001,5219.563
186,www.affare.tn,Essence,269000.0,4.0,2002.0,12.0,hiver,Manuelle,Tunis, opel,Opel,Berline,12.0,3.7079400000000002,4.040952
187,www.affare.tn,Essence,73000.0,9.0,2013.0,12.0,hiver,Manuelle,Sousse, tres,Volkswagen,Berline,36500.0,11278.317500000001,12291.229
188,www.affare.tn,Diesel,63000.0,5.0,2016.0,12.0,hiver,Manuelle,Tunis, une,Volkswagen,Berline,35000.0,10814.825,11786.109999999999
189,www.affare.tn,Essence,177000.0,6.0,2012.0,12.0,hiver,Manuelle,Ariana, a,Volkswagen,Berline,30000.0,9269.85,10102.38
190,www.affare.tn,Essence,150000.0,5.0,2015.0,12.0,hiver,Manuelle,Tunis, c,Volkswagen,Berline,23000.0,7106.885,7745.157999999999
191,www.affare.tn,Essence,58000.0,5.0,2016.0,12.0,hiver,Manuelle,Ariana, tres,Volkswagen,Berline,37000.0,11432.815,12459.601999999999
192,www.affare.tn,Essence,90000.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis, chery,Chery,Berline,18900.0,5840.0055,6364.4994
193,www.affare.tn,Diesel,187000.0,7.0,2004.0,12.0,hiver,Manuelle,Gafsa, opel,Opel,Berline,23000.0,7106.885,7745.157999999999
194,www.affare.tn,Essence,10000.0,5.0,2020.0,12.0,hiver,Manuelle,Tunis, belle,Volkswagen,Berline,42.0,12.97779,14.143332
195,www.affare.tn,Essence,10000.0,5.0,2020.0,12.0,hiver,Manuelle,Tunis, pour,Volkswagen,Berline,42.0,12.97779,14.143332
196,www.affare.tn,Diesel,300000.0,4.0,2005.0,12.0,hiver,Manuelle,Sfax, ford,Ford,Berline,15000.0,4634.925,5051.19
197,www.affare.tn,Diesel,215000.0,6.0,2011.0,12.0,hiver,Manuelle,Tunis, a,Volkswagen,Berline,26500.0,8188.3675,8923.769
198,www.affare.tn,Essence,91000.0,5.0,2014.0,12.0,hiver,Manuelle,Tunis, a,Volkswagen,Berline,31200.0,9640.644,10506.475199999999
199,www.affare.tn,Diesel,305000.0,6.0,2011.0,12.0,hiver,Manuelle,Nabeul, fluence,Volkswagen,Berline,31000.0,9578.845000000001,10439.126
200,www.affare.tn,Diesel,188000.0,5.0,2004.0,12.0,hiver,Manuelle,Mahdia, renault,Renault,Berline,18499.0,5716.098505,6229.4642539999995
201,www.affare.tn,Essence,48000.0,5.0,2018.0,12.0,hiver,Manuelle,Nabeul, symbol,Volkswagen,Berline,37500.0,11587.3125,12627.975
202,www.affare.tn,Essence,385.0,5.0,2002.0,12.0,hiver,Manuelle,Tunis, opel,Opel,Berline,15.0,4.634925,5.05119
203,www.affare.tn,Essence,130000.0,10.0,2014.0,12.0,hiver,Manuelle,Tunis, audi,Audi,Berline,52000.0,16067.740000000002,17510.792
204,www.affare.tn,Diesel,202000.0,5.0,2016.0,12.0,hiver,Manuelle,Sfax, fiat,Fiat,Berline,21000.0,6488.895,7071.666
205,www.affare.tn,Essence,168000.0,5.0,2010.0,12.0,hiver,Manuelle,Tunis, fiat,Fiat,Berline,23500.0,7261.382500000001,7913.531
206,www.affare.tn,Diesel,220000.0,6.0,2012.0,12.0,hiver,Manuelle,Ben arous, fluence,Volkswagen,Berline,27500.0,8497.362500000001,9260.515
207,www.affare.tn,Essence,160000.0,6.0,2012.0,12.0,hiver,Manuelle,Ariana, c4,Citroen,Berline,123.0,38.006385,41.419758
208,www.affare.tn,Essence,120.0,5.0,2017.0,12.0,hiver,Manuelle,Mahdia, voiture,Volkswagen,Berline,27500.0,8497.362500000001,9260.515
209,www.affare.tn,Essence,260000.0,5.0,2012.0,12.0,hiver,Manuelle,Kairouan, dacia,Dacia,Berline,22000.0,6797.89,7408.411999999999
210,www.affare.tn,Essence,207000.0,6.0,2006.0,12.0,hiver,Manuelle,Ben arous, a,Volkswagen,Berline,25000.0,7724.875000000001,8418.65
211,www.affare.tn,Essence,108000.0,6.0,2012.0,12.0,hiver,Manuelle,Ariana, opel,Opel,Berline,31000.0,9578.845000000001,10439.126
212,www.affare.tn,Essence,120000.0,5.0,2017.0,12.0,hiver,Manuelle,Sousse, voiture,Volkswagen,Berline,36500.0,11278.317500000001,12291.229
213,www.affare.tn,Essence,65000.0,4.0,2017.0,12.0,hiver,Manuelle,Ben arous, vente,Volkswagen,Berline,38000.0,11741.810000000001,12796.348
214,www.affare.tn,Essence,188000.0,5.0,2009.0,12.0,hiver,Manuelle,Sousse, ford,Ford,Berline,19.0,5.8709050000000005,6.398174
215,www.affare.tn,Essence,134000.0,6.0,2016.0,12.0,hiver,Automatique,Sfax, volkswagen,Volkswagen,Berline,55000.0,16994.725000000002,18521.03
216,www.affare.tn,Essence,110000.0,6.0,2017.0,12.0,hiver,Automatique,Nabeul, voiture,Volkswagen,Berline,40000.0,12359.800000000001,13469.84
217,www.affare.tn,Essence,144.0,6.0,2017.0,12.0,hiver,Manuelle,Sousse, a,Volkswagen,Berline,34000.0,10505.83,11449.364
218,www.affare.tn,Essence,47821.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis, je,Volkswagen,Berline,46000.0,14213.77,15490.315999999999
219,www.affare.tn,Essence,220000.0,4.0,2006.0,12.0,hiver,Manuelle,Nabeul, fiat,Fiat,Berline,13500.0,4171.4325,4546.071
220,www.affare.tn,Essence,417400.0,6.0,2012.0,12.0,hiver,Manuelle,Medenine, voiture,Volkswagen,Berline,30000.0,9269.85,10102.38
221,www.affare.tn,Essence,159000.0,4.0,2015.0,12.0,hiver,Manuelle,Ben arous, punto,Fiat,Berline,18500.0,5716.4075,6229.8009999999995
222,www.affare.tn,Essence,174000.0,5.0,2010.0,12.0,hiver,Manuelle,Nabeul, dacia,Dacia,Berline,20800.0,6427.0960000000005,7004.3168
223,www.affare.tn,Diesel,190000.0,8.0,2011.0,12.0,hiver,Manuelle,Nabeul, amarok,Volkswagen,Berline,54000.0,16685.73,18184.284
224,www.affare.tn,Essence,82000.0,6.0,2018.0,12.0,hiver,Manuelle,Ariana, seat,Seat,Berline,58500.0,18076.2075,19699.641
225,www.affare.tn,Essence,120087.56774193549,5.0,2017.0,12.0,hiver,Manuelle,Beja, a,Volkswagen,Berline,27.0,8.342865,9.092141999999999
226,www.affare.tn,Essence,190000.0,5.0,2013.0,12.0,hiver,Manuelle,Ariana, polo,Volkswagen,Berline,28500.0,8806.3575,9597.261
227,www.affare.tn,Essence,200.0,5.0,2000.0,12.0,hiver,Manuelle,Tunis, belle,Volkswagen,Berline,18300.0,5654.6085,6162.4518
228,www.affare.tn,Diesel,1.0,10.0,2020.0,12.0,hiver,Manuelle,Tunis, amarok,Volkswagen,Berline,100.0,30.899500000000003,33.6746
229,www.affare.tn,Essence,132000.0,5.0,2016.0,12.0,hiver,Manuelle,Sfax, dacia,Dacia,Berline,27500.0,8497.362500000001,9260.515
230,www.affare.tn,Essence,187000.0,3.0,2004.0,12.0,hiver,Manuelle,Tunis, c3,Citroen,Berline,17000.0,5252.915,5724.682
231,www.affare.tn,Essence,11500.0,7.0,2020.0,11.0,automne,Automatique,Ariana, mg,MG,Berline,70000.0,21629.65,23572.219999999998
232,www.affare.tn,Diesel,205000.0,6.0,2010.0,11.0,automne,Manuelle,Tunis, vente,Volkswagen,Berline,25000.0,7724.875000000001,8418.65
233,www.affare.tn,Essence,150000.0,8.0,2013.0,11.0,automne,Manuelle,Tunis, kia,Kia,Berline,54000.0,16685.73,18184.284
234,www.affare.tn,Diesel,190000.0,5.0,2003.0,11.0,automne,Manuelle,Manouba, 206,Peugeot,Berline,15500.0,4789.422500000001,5219.563
235,www.affare.tn,Diesel,41000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis, a,Volkswagen,Berline,26.0,8.03387,8.755396
236,www.affare.tn,Essence,130000.0,10.0,2014.0,11.0,automne,Manuelle,Tunis, audi,Audi,Berline,52000.0,16067.740000000002,17510.792
237,www.affare.tn,Diesel,240.0,7.0,2013.0,11.0,automne,Manuelle,Tunis, kia,Kia,Berline,65.0,20.084675,21.88849
238,www.affare.tn,Essence,111.0,6.0,2016.0,11.0,automne,Manuelle,Tunis, golf,Volkswagen,Berline,58000.0,17921.710000000003,19531.268
239,www.affare.tn,Essence,274000.0,4.0,2004.0,11.0,automne,Manuelle,Ben arous, a,Volkswagen,Berline,16500.0,5098.4175000000005,5556.309
240,www.affare.tn,Essence,80.0,5.0,2004.0,11.0,automne,Manuelle,Tozeur, peugeot,Peugeot,Berline,17.0,5.252915000000001,5.724682
241,www.affare.tn,Essence,120000.0,5.0,2016.0,11.0,automne,Manuelle,Ben arous, kia,Kia,Berline,35000.0,10814.825,11786.109999999999
242,www.affare.tn,Essence,350000.0,5.0,2000.0,11.0,automne,Manuelle,Gabes, fiat,Fiat,Berline,8000.0,2471.96,2693.968
243,www.affare.tn,Essence,330000.0,5.0,2017.0,11.0,automne,Manuelle,Ben arous, vente,Volkswagen,Berline,25000.0,7724.875000000001,8418.65
244,www.affare.tn,Diesel,190.0,5.0,2006.0,11.0,automne,Manuelle,Ariana, voiture,Volkswagen,Berline,25000.0,7724.875000000001,8418.65
245,www.affare.tn,Essence,213000.0,4.0,2007.0,11.0,automne,Manuelle,Ben arous, a,Volkswagen,Berline,19500.0,6025.4025,6566.547
246,www.affare.tn,Diesel,238.0,7.0,2017.0,11.0,automne,Manuelle,Ben arous, caddy,Volkswagen,Berline,37.0,11.432815000000002,12.459602
247,www.affare.tn,Essence,235000.0,5.0,2010.0,11.0,automne,Manuelle,Tunis, a,Volkswagen,Berline,21500.0,6643.392500000001,7240.039
248,www.affare.tn,Diesel,210000.0,6.0,2011.0,11.0,automne,Manuelle,Zaghouan, clio,Renault,Berline,26000.0,8033.870000000001,8755.396
249,www.affare.tn,Essence,90.0,5.0,2017.0,11.0,automne,Manuelle,Manouba, je,Volkswagen,Berline,27000.0,8342.865,9092.142
250,www.affare.tn,Essence,140000.0,6.0,2010.0,11.0,automne,Manuelle,Ariana, auto,Volkswagen,Berline,24000.0,7415.88,8081.9039999999995
251,www.affare.tn,Essence,139000.0,6.0,2007.0,11.0,automne,Manuelle,Bizerte, 206,Peugeot,Berline,17000.0,5252.915,5724.682
252,www.affare.tn,Essence,108000.0,6.0,2011.0,11.0,automne,Manuelle,Ariana, jetta,Volkswagen,Berline,43000.0,13286.785000000002,14480.078
253,www.affare.tn,Essence,47000.0,5.0,2017.0,11.0,automne,Manuelle,Ariana, femme,Volkswagen,Berline,39500.0,12205.302500000002,13301.466999999999
254,www.affare.tn,Essence,154.0,4.0,2012.0,11.0,automne,Manuelle,Tunis, punto,Fiat,Berline,22000.0,6797.89,7408.411999999999
255,www.affare.tn,Essence,98000.0,4.0,2012.0,11.0,automne,Manuelle,Tunis, kia,Kia,Berline,27500.0,8497.362500000001,9260.515
256,www.affare.tn,Essence,39800.0,4.0,2018.0,11.0,automne,Manuelle,Ariana, citroen,Citroen,Berline,44000.0,13595.78,14816.823999999999
257,www.affare.tn,Essence,250.0,6.0,2008.0,11.0,automne,Manuelle,Sousse, kia,Kia,Berline,20.0,6.1799,6.73492
258,www.affare.tn,Essence,96000.0,5.0,2017.0,11.0,automne,Manuelle,Manouba, suzuki,Suzuki,Berline,30900.0,9547.9455,10405.4514
259,www.affare.tn,Essence,130000.0,5.0,2015.0,11.0,automne,Manuelle,Tunis, c4,Citroen,Berline,35000.0,10814.825,11786.109999999999
260,www.affare.tn,Essence,145000.0,5.0,2004.0,11.0,automne,Manuelle,Ariana, 206,Peugeot,Berline,16500.0,5098.4175000000005,5556.309
261,www.affare.tn,Diesel,10400.0,6.0,2021.0,11.0,automne,Manuelle,Tunis, dacia,Dacia,Berline,38500.0,11896.3075,12964.721
262,www.affare.tn,Essence,160.0,6.0,2016.0,11.0,automne,Manuelle,Manouba, golf,Volkswagen,Berline,54500.0,16840.2275,18352.657
263,www.affare.tn,Diesel,164800.0,6.0,2015.0,11.0,automne,Manuelle,Tunis, peugeot,Peugeot,Berline,22000.0,6797.89,7408.411999999999
264,www.affare.tn,Essence,75000.0,5.0,2017.0,11.0,automne,Manuelle,Sfax, hyundai,Hyundai,Berline,33000.0,10196.835000000001,11112.618
265,www.affare.tn,Essence,105000.0,5.0,2013.0,11.0,automne,Manuelle,Ben arous, chevrolet,Chevrolet,Berline,24000.0,7415.88,8081.9039999999995
266,www.affare.tn,Diesel,180000.0,5.0,2015.0,11.0,automne,Manuelle,Bizerte, fiat,Fiat,Berline,18000.0,5561.910000000001,6061.428
267,www.affare.tn,Essence,70400.0,5.0,2016.0,11.0,automne,Manuelle,Tunis, a,Volkswagen,Berline,33000.0,10196.835000000001,11112.618
268,www.affare.tn,Essence,72000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis, volkswagen,Volkswagen,Berline,68900.0,21289.755500000003,23201.7994
269,www.affare.tn,Essence,55000.0,5.0,2016.0,11.0,automne,Automatique,Ariana, fiat,Fiat,Berline,40000.0,12359.800000000001,13469.84
270,www.affare.tn,Diesel,0.0,8.0,2010.0,11.0,automne,Manuelle,Sousse, a,Volkswagen,Berline,17500.0,5407.4125,5893.054999999999
271,www.affare.tn,Essence,170000.0,5.0,2014.0,11.0,automne,Manuelle,Sousse, golf,Volkswagen,Berline,43000.0,13286.785000000002,14480.078
272,www.affare.tn,Essence,96000.0,5.0,2013.0,11.0,automne,Manuelle,Tunis, peugeot,Peugeot,Berline,20500.0,6334.3975,6903.293
273,www.affare.tn,Essence,45000.0,4.0,2019.0,11.0,automne,Manuelle,Sousse, vente,Volkswagen,Berline,33000.0,10196.835000000001,11112.618
274,www.affare.tn,Essence,155000.0,7.0,2013.0,11.0,automne,Manuelle,Tunis, megane,Renault,Berline,31500.0,9733.3425,10607.499
275,www.affare.tn,Diesel,250000.0,5.0,2009.0,11.0,automne,Manuelle,Nabeul, belle,Volkswagen,Berline,18000.0,5561.910000000001,6061.428
276,www.affare.tn,Essence,94000.0,6.0,2017.0,11.0,automne,Automatique,Sousse, vitara,Volkswagen,Berline,70000.0,21629.65,23572.219999999998
277,www.affare.tn,Essence,20700.0,5.0,2018.0,11.0,automne,Automatique,Sfax, kia,Kia,Berline,43.0,13.286785,14.480077999999999
278,www.affare.tn,Diesel,250000.0,6.0,2021.0,11.0,automne,Manuelle,Ariana, nissa,Volkswagen,Berline,36000.0,11123.820000000002,12122.856
279,www.affare.tn,Essence,163300.0,7.0,2011.0,11.0,automne,Manuelle,Tunis, 3008,Peugeot,Berline,30000.0,9269.85,10102.38
280,www.affare.tn,Essence,140000.0,5.0,2017.0,11.0,automne,Manuelle,Nabeul, ds3,DS,Berline,45000.0,13904.775000000001,15153.57
281,www.affare.tn,Essence,47000.0,4.0,2017.0,11.0,automne,Manuelle,Tunis, toyota,Toyota,Berline,30500.0,9424.3475,10270.752999999999
282,www.affare.tn,Essence,112000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis, chevrolet,Chevrolet,Berline,26000.0,8033.870000000001,8755.396
283,www.affare.tn,Essence,94000.0,5.0,2017.0,11.0,automne,Manuelle,Jendouba, chevrolet,Chevrolet,Berline,25000.0,7724.875000000001,8418.65
284,www.affare.tn,Essence,9000.0,4.0,2021.0,11.0,automne,Manuelle,Nabeul, vente,Volkswagen,Berline,32500.0,10042.337500000001,10944.244999999999
285,www.affare.tn,Essence,44000.0,6.0,2020.0,11.0,automne,Manuelle,Tunis, chery,Chery,Berline,41000.0,12668.795,13806.586
286,www.affare.tn,Essence,135.0,5.0,2010.0,11.0,automne,Manuelle,Ben arous, polo,Volkswagen,Berline,30000.0,9269.85,10102.38
287,www.affare.tn,Essence,190.0,5.0,2010.0,11.0,automne,Manuelle,Ben arous, polo,Volkswagen,Berline,21000.0,6488.895,7071.666
288,www.affare.tn,Essence,190.0,5.0,2010.0,11.0,automne,Manuelle,Ben arous, volkswagen,Volkswagen,Berline,21000.0,6488.895,7071.666
289,www.affare.tn,Essence,175000.0,5.0,2015.0,11.0,automne,Manuelle,Tunis, a,Volkswagen,Berline,1.0,0.308995,0.336746
290,www.affare.tn,Diesel,230.0,8.0,2016.0,11.0,automne,Manuelle,Beja, voiture,Volkswagen,Berline,22000.0,6797.89,7408.411999999999
291,www.affare.tn,Essence,112000.0,5.0,2016.0,11.0,automne,Manuelle,Tunis, peugeot,Peugeot,Berline,43000.0,13286.785000000002,14480.078
292,www.affare.tn,Essence,55000.0,5.0,2016.0,11.0,automne,Manuelle,Tunis, femme,Volkswagen,Berline,63000.0,19466.685,21214.998
293,www.affare.tn,Diesel,60000.0,8.0,2019.0,11.0,automne,Manuelle,Ariana, peugeot,Peugeot,Berline,55000.0,16994.725000000002,18521.03
294,www.affare.tn,Essence,116000.0,5.0,2012.0,11.0,automne,Manuelle,Sfax, twingo,Volkswagen,Berline,24000.0,7415.88,8081.9039999999995
295,www.affare.tn,Essence,335000.0,7.0,2010.0,11.0,automne,Manuelle,Bizerte, passat,Volkswagen,Berline,28500.0,8806.3575,9597.261
296,www.affare.tn,Essence,227.0,9.0,2009.0,11.0,automne,Manuelle,Sousse, volkswagen,Volkswagen,Berline,35.0,10.814825,11.786109999999999
297,www.affare.tn,Essence,77000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis, hyundai,Hyundai,Berline,32800.0,10135.036,11045.2688
298,www.affare.tn,Diesel,144000.0,5.0,2011.0,11.0,automne,Manuelle,Sousse, megane,Renault,Berline,32000.0,9887.84,10775.872
299,www.affare.tn,Diesel,288000.0,6.0,2009.0,11.0,automne,Manuelle,Ariana, megane,Renault,Berline,22000.0,6797.89,7408.411999999999
300,www.affare.tn,Diesel,14000.0,7.0,2018.0,11.0,automne,Manuelle,Kebili, camion,Volkswagen,Berline,60000.0,18539.7,20204.76
301,www.affare.tn,Essence,108000.0,5.0,2012.0,11.0,automne,Manuelle,Ariana, clio3,Renault,Berline,29000.0,8960.855000000001,9765.634
302,www.affare.tn,Diesel,190000.0,9.0,2009.0,11.0,automne,Manuelle,Medenine, voiture,Volkswagen,Berline,33000.0,10196.835000000001,11112.618
303,www.affare.tn,Essence,90000.0,6.0,2016.0,11.0,automne,Manuelle,Ben arous, vente,Volkswagen,Berline,46000.0,14213.77,15490.315999999999
304,www.affare.tn,Diesel,175.0,6.0,2012.0,11.0,automne,Automatique,Manouba, c5,Citroen,Berline,33.0,10.196835,11.112618
305,www.affare.tn,Essence,145000.0,5.0,2015.0,11.0,automne,Manuelle,Tunis, voiture,Volkswagen,Berline,26500.0,8188.3675,8923.769
306,www.affare.tn,Essence,150.0,5.0,2013.0,11.0,automne,Manuelle,Ben arous, vendre,Volkswagen,Berline,20000.0,6179.900000000001,6734.92
307,www.affare.tn,Essence,99921.0,5.0,2016.0,11.0,automne,Manuelle,Ariana, citro%C3%ABn,Citroen,Berline,28000.0,8651.86,9428.887999999999
308,www.affare.tn,Essence,300.0,9.0,2000.0,11.0,automne,Manuelle,Tunis, 406cc,Peugeot,Berline,7.7,2.3792615,2.5929442
309,www.affare.tn,Essence,156700.0,5.0,2015.0,11.0,automne,Manuelle,Kairouan, symbol,Volkswagen,Berline,28500.0,8806.3575,9597.261
310,www.affare.tn,Essence,230000.0,6.0,2010.0,11.0,automne,Manuelle,Ben arous, renault,Renault,Berline,24200.0,7477.679,8149.2532
311,www.affare.tn,Essence,119000.0,6.0,2017.0,11.0,automne,Manuelle,Tunis, ford,Ford,Berline,44000.0,13595.78,14816.823999999999
312,www.affare.tn,Essence,95000.0,8.0,2017.0,11.0,automne,Automatique,Gabes, a,Volkswagen,Berline,66000.0,20393.670000000002,22225.236
313,www.affare.tn,Diesel,250000.0,6.0,2009.0,11.0,automne,Manuelle,Monastir, passat,Volkswagen,Berline,18000.0,5561.910000000001,6061.428
314,www.affare.tn,Diesel,270000.0,8.0,2011.0,11.0,automne,Manuelle,Nabeul, a,Volkswagen,Berline,44000.0,13595.78,14816.823999999999
315,www.affare.tn,Essence,200.0,5.0,2010.0,11.0,automne,Manuelle,Manouba, polo,Volkswagen,Berline,25000.0,7724.875000000001,8418.65
316,www.affare.tn,Essence,230.0,5.0,2007.0,11.0,automne,Manuelle,Tunis, clio,Renault,Berline,23000.0,7106.885,7745.157999999999
317,www.affare.tn,Essence,189000.0,5.0,2014.0,11.0,automne,Manuelle,Sidi Bouzid, golf,Volkswagen,Berline,46500.0,14368.267500000002,15658.689
318,www.affare.tn,Essence,125000.0,5.0,2016.0,11.0,automne,Manuelle,Ariana, a,Volkswagen,Berline,45500.0,14059.272500000001,15321.943
319,www.affare.tn,Essence,77800.0,5.0,2015.0,11.0,automne,Manuelle,Ariana, ventre,Volkswagen,Berline,25300.0,7817.5735,8519.6738
320,www.affare.tn,Essence,119500.0,8.0,2017.0,11.0,automne,Automatique,Tunis, opel,Opel,Berline,40000.0,12359.800000000001,13469.84
321,www.affare.tn,Essence,188000.0,4.0,2002.0,11.0,automne,Manuelle,Tunis, opel,Opel,Berline,14500.0,4480.427500000001,4882.817
322,www.affare.tn,Essence,99.0,5.0,2015.0,11.0,automne,Manuelle,Ariana, voiture,Volkswagen,Berline,28900.0,8929.9555,9731.9594
323,www.affare.tn,Essence,59000.0,4.0,2018.0,11.0,automne,Manuelle,Tunis, seat,Seat,Berline,38800.0,11989.006000000001,13065.7448
324,www.affare.tn,Essence,77000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis, hyundai,Hyundai,Berline,32800.0,10135.036,11045.2688
325,www.affare.tn,Essence,63000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis, kia,Kia,Berline,36800.0,11371.016000000001,12392.2528
326,www.affare.tn,Essence,233000.0,6.0,2012.0,11.0,automne,Manuelle,Tunis, peugeot,Peugeot,Berline,23500.0,7261.382500000001,7913.531
327,www.affare.tn,Essence,4000.0,5.0,2001.0,11.0,automne,Manuelle,Nabeul, clio,Renault,Berline,16000.0,4943.92,5387.936
328,www.affare.tn,Essence,177000.0,5.0,2013.0,11.0,automne,Manuelle,Sfax, vente,Volkswagen,Berline,2.0,0.61799,0.673492
329,www.affare.tn,Essence,160.0,4.0,2014.0,11.0,automne,Manuelle,Ben arous, a,Volkswagen,Berline,24500.0,7570.3775000000005,8250.277
330,www.affare.tn,Essence,62000.0,7.0,2017.0,11.0,automne,Manuelle,Tunis, vente,Volkswagen,Berline,39000.0,12050.805,13133.094
331,www.affare.tn,Essence,300000.0,6.0,2006.0,11.0,automne,Manuelle,Gafsa, megane,Renault,Berline,16000.0,4943.92,5387.936
332,www.affare.tn,Essence,25000.0,5.0,2019.0,11.0,automne,Manuelle,Ben arous, dame,Volkswagen,Berline,48000.0,14831.76,16163.807999999999
333,www.affare.tn,Essence,186000.0,4.0,2010.0,10.0,automne,Manuelle,Manouba, iat,Volkswagen,Berline,19300.0,5963.6035,6499.1978
334,www.affare.tn,Essence,224000.0,10.0,2010.0,10.0,automne,Automatique,Ariana, bmw,BMW,Berline,59000.0,18230.705,19868.014
335,www.affare.tn,Essence,175.0,6.0,2009.0,10.0,automne,Manuelle,Tunis, 207,Peugeot,Berline,26500.0,8188.3675,8923.769
336,www.affare.tn,Essence,224.0,5.0,2007.0,10.0,automne,Manuelle,Sousse, 206,Peugeot,Berline,17.0,5.252915000000001,5.724682
337,www.affare.tn,Essence,125000.0,5.0,2016.0,10.0,automne,Manuelle,Ben arous, kia,Kia,Berline,31300.0,9671.5435,10540.1498
338,www.affare.tn,Essence,57000.0,5.0,2019.0,10.0,automne,Manuelle,Bizerte, suzuki,Suzuki,Berline,41000.0,12668.795,13806.586
339,www.affare.tn,Essence,400.0,5.0,2006.0,10.0,automne,Manuelle,Manouba, golf5,Volkswagen,Berline,25.0,7.724875000000001,8.41865
340,www.affare.tn,Diesel,67000.0,5.0,2016.0,10.0,automne,Manuelle,Bizerte, vends,DS,Berline,27000.0,8342.865,9092.142
341,www.affare.tn,Essence,215000.0,7.0,2012.0,10.0,automne,Manuelle,Monastir, ford,Ford,Berline,32500.0,10042.337500000001,10944.244999999999
342,www.affare.tn,Essence,153000.0,6.0,2008.0,10.0,automne,Manuelle,Ariana, ford,Ford,Berline,23.0,7.106885,7.745158
343,www.affare.tn,Diesel,220000.0,7.0,2007.0,10.0,automne,Manuelle,Monastir, citro%C3%ABn,Citroen,Berline,16300.0,5036.6185000000005,5488.9598
344,www.affare.tn,Essence,120000.0,5.0,2010.0,10.0,automne,Manuelle,Tunis, astra,Opel,Berline,26000.0,8033.870000000001,8755.396
345,www.affare.tn,Essence,210000.0,4.0,2008.0,10.0,automne,Manuelle,Tunis, fiat,Fiat,Berline,23000.0,7106.885,7745.157999999999
346,www.affare.tn,Essence,56000.0,5.0,2018.0,10.0,automne,Manuelle,Tunis, kia,Kia,Berline,50000.0,15449.750000000002,16837.3
